,x,y,result,assisted,player,drill,shot_type,shot_distance,paint_touches,date,distance,court_region
2575,40,23,Missed,Yes,Jayden Ross,4 on 4 on 4 Progressive,Catch and Shoot,3,0,08_07_24,22.6715681,Left Wing 3
2576,48,10,Missed,Yes,Solomon Ball,4 on 4 on 4 Progressive,Catch and Shoot,3,0,08_07_24,23.34523506,Left Corner 3
2577,19,8,Made,No,Hassan Diarra,4 on 4 on 4 Progressive,Layup/Dunk,Layup/Dunk,0,08_07_24,6.32455532,Right Baseline 2
2578,19,29,Missed,No,Solomon Ball,4 on 4 on 4 Cut Throat,Catch and Shoot,3,0,08_07_24,23.76972865,Straight on 3
2579,28,16,Missed,No,Jayden Ross,4 on 4 on 4 Cut Throat,Floater/Moving,Paint,1,08_07_24,10.44030651,Deep Paint Left
2580,21,17,Missed,No,Alex Karaban,4 on 4 on 4 Cut Throat,Floater/Moving,Paint,1,08_07_24,11.70469991,Deep Paint Right
2581,24,6,Made,Yes,Solomon Ball,4 on 4 on 4 Cut Throat,Layup/Dunk,Layup/Dunk,1,08_07_24,1,Short Paint Right
2582,32,17,Made,No,Alex Karaban,4 on 4 on 4 Cut Throat,Floater/Moving,Long 2,0,08_07_24,13.03840481,Left Wing 2
2583,24,7,Missed,No,Aidan Mahaney,4 on 4 on 4 Cut Throat,Layup/Dunk,Layup/Dunk,1,08_07_24,1.414213562,Short Paint Right
2584,22,8,Made,No,Tarris Reed Jr,4 on 4 on 4 Cut Throat,Layup/Dunk,Layup/Dunk,1,08_07_24,3.605551275,Short Paint Right
2585,27,7,Made,Yes,Tarris Reed Jr,4 on 4 on 4 Cut Throat,Layup/Dunk,Layup/Dunk,1,08_07_24,2.236067977,Short Paint Left
2586,19,12,Missed,No,Hassan Diarra,4 on 4 on 4 Cut Throat,Layup/Dunk,Layup/Dunk,0,08_07_24,8.485281374,Right Wing 2
2587,26,30,Made,Yes,Alex Karaban,4 on 4 on 4 Cut Throat,Catch and Shoot,3,0,08_07_24,24.0208243,Straight on 3
2588,17,30,Made,Yes,Jayden Ross,4 on 4 on 4 Cut Throat,Catch and Shoot,3,0,08_07_24,25.29822128,Straight on 3
2589,33,28,Missed,Yes,Jayden Ross,4 on 4 on 4 Cut Throat,Catch and Shoot,3,0,08_07_24,23.40939982,Straight on 3
2590,24,10,Missed,No,Ahmad Nowell,4 on 4 on 4 Cut Throat,Layup/Dunk,Layup/Dunk,1,08_07_24,4.123105626,Short Paint Right
2591,39,26,Made,No,Aidan Mahaney,4 on 4 on 4 Cut Throat,Off Dribble,3,0,08_07_24,24.41311123,Left Wing 3
2592,26,6,Made,Yes,Samson Johnson,4 on 4 on 4 Cut Throat,Layup/Dunk,Layup/Dunk,1,08_07_24,1,Short Paint Left
2593,23,7,Missed,No,Jaylin Stewart,4 on 4 on 4 Cut Throat,Layup/Dunk,Layup/Dunk,1,08_07_24,2.236067977,Short Paint Right
2594,22,11,Missed,Yes,Hassan Diarra,2 on 2 Live,Layup/Dunk,Layup/Dunk,3+,08_07_24,5.830951895,Mid Paint Right
2595,20,6,Made,Yes,Tarris Reed Jr,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,08_07_24,5,Short Paint Right
2596,22,7,Made,No,Jayden Ross,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,08_07_24,3.16227766,Short Paint Right
2597,26,6,Missed,No,Youssouf Singare,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,08_07_24,1,Short Paint Left
2598,22,11,Missed,Yes,Hassan Diarra,2 on 2 Live,Layup/Dunk,Layup/Dunk,3+,08_09_24,5.830951895,Mid Paint Right
2599,20,6,Made,Yes,Tarris Reed Jr,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,08_09_24,5,Short Paint Right
2600,22,7,Made,No,Jayden Ross,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,08_09_24,3.16227766,Short Paint Right
2601,26,6,Missed,No,Youssouf Singare,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,08_09_24,1,Short Paint Left
2602,23,9,Made,No,Solomon Ball,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,08_09_24,3.605551275,Short Paint Right
2603,30,6,Made,Yes,Tarris Reed Jr,2 on 2 Live,Layup/Dunk,Layup/Dunk,2,08_09_24,5,Short Paint Left
2604,23,6,Made,Yes,Isaiah Abraham,2 on 2 Live,Layup/Dunk,Layup/Dunk,2,08_09_24,2,Short Paint Right
2605,20,10,Made,No,Liam McNeely,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,08_09_24,6.403124237,Short Paint Right
2606,29,9,Made,No,Hassan Diarra,2 on 2 Live,Post Move,Paint,1,08_09_24,5,Short Paint Left
2607,30,9,Made,No,Alex Karaban,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,08_09_24,5.830951895,Short Paint Left
2608,22,8,Made,No,Solomon Ball,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,08_09_24,3.605551275,Short Paint Right
2609,23,7,Missed,Yes,Youssouf Singare,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,08_09_24,2.236067977,Short Paint Right
2610,26,5,Made,Yes,Tarris Reed Jr,2 on 2 Live,Layup/Dunk,Layup/Dunk,2,08_09_24,1.414213562,Short Paint Left
2611,23,11,Made,No,Samson Johnson,2 on 2 Live,Post Move,Paint,1,08_09_24,5.385164807,Mid Paint Right
2612,29,8,Missed,No,Hassan Diarra,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,08_09_24,4.472135955,Short Paint Left
2613,30,8,Missed,No,Ahmad Nowell,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,08_09_24,5.385164807,Short Paint Left
2614,23,10,Made,No,Jayden Ross,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,08_09_24,4.472135955,Short Paint Right
2615,29,6,Missed,No,Youssouf Singare,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,08_09_24,4,Short Paint Left
2616,29,16,Missed,No,Solomon Ball,2 on 2 Live,Off Dribble,Paint,1,08_09_24,10.77032961,Deep Paint Left
2617,32,20,Missed,No,Hassan Diarra,2 on 2 Live,Off Dribble,Long 2,0,08_09_24,15.65247584,Left Wing 2
2618,28,29,Missed,Yes,Jayden Ross,4 on 4 Shell Game (Drags/Key Catch),Catch and Shoot,3,0,08_09_24,23.19482701,Straight on 3
2619,34,6,Made,No,Jaylin Stewart,4 on 4 Shell Game (Drags/Key Catch),Floater/Moving,Long 2,0,08_09_24,9,Left Baseline 2
2620,41,23,Made,Yes,Jaylin Stewart,4 on 4 Shell Game (Drags/Key Catch),Catch and Shoot,3,0,08_09_24,23.34523506,Left Wing 3
2621,22,18,Made,No,Solomon Ball,4 on 4 Shell Game (Drags/Key Catch),Off Dribble,Paint,1,08_09_24,12.36931688,Deep Paint Right
2622,18,17,Missed,No,Solomon Ball,4 on 4 Shell Game (Drags/Key Catch),Off Dribble,Long 2,0,08_09_24,13.03840481,Right Wing 2
2623,27,5,Made,No,Samson Johnson,4 on 4 Shell Game (Drags/Key Catch),Layup/Dunk,Layup/Dunk,2,08_09_24,2.236067977,Short Paint Left
2624,21,10,Missed,No,Hassan Diarra,4 on 4 Shell Game (Drags/Key Catch),Layup/Dunk,Layup/Dunk,1,08_09_24,5.656854249,Short Paint Right
2625,47,5,Missed,Yes,Aidan Mahaney,4 on 4 Shell Game (Drags/Key Catch),Catch and Shoot,3,0,08_09_24,22.02271555,Left Corner 3
2626,22,9,Missed,No,Alex Karaban,4 on 4 Shell Game (Drags/Key Catch),Layup/Dunk,Layup/Dunk,1,08_09_24,4.242640687,Short Paint Right
2627,21,8,Missed,No,Ahmad Nowell,4 on 4 Shell Game (Drags/Key Catch),Layup/Dunk,Layup/Dunk,1,08_09_24,4.472135955,Short Paint Right
2628,24,6,Made,Yes,Hassan Diarra,4 on 4 Shell Game (Drags/Key Catch),Layup/Dunk,Layup/Dunk,2,08_09_24,1,Short Paint Right
2629,13,26,Missed,Yes,Jayden Ross,4 on 4 Shell Game (Drags/Key Catch),Catch and Shoot,3,0,08_09_24,23.32380758,Right Wing 3
2630,19,7,Made,No,Isaiah Abraham,4 on 4 Shell Game (Drags/Key Catch),Layup/Dunk,Layup/Dunk,0,08_09_24,6.08276253,Right Baseline 2
2631,27,17,Missed,No,Hassan Diarra,4 on 4 Shell Game (Drags/Key Catch),Floater/Moving,Paint,1,08_09_24,11.18033989,Deep Paint Left
2632,32,17,Missed,No,Solomon Ball,4 on 4 Shell Game (Drags/Key Catch),Off Dribble,Long 2,0,08_09_24,13.03840481,Left Wing 2
2633,28,14,Missed,No,Alex Karaban,4 on 4 Shell Game (Drags/Key Catch),Off Dribble,Paint,1,08_09_24,8.544003745,Mid Paint Left
2634,18,28,Missed,No,Alex Karaban,4 on 4 Shell Game (Drags/Key Catch),Off Dribble,3,0,08_09_24,23.08679276,Straight on 3
2635,28,10,Missed,No,Liam McNeely,4 on 4 Shell Game (Drags/Key Catch),Layup/Dunk,Layup/Dunk,1,08_09_24,5,Short Paint Left
2636,28,6,Made,No,Isaiah Abraham,4 on 4 Shell Game (Drags/Key Catch),Layup/Dunk,Layup/Dunk,1,08_09_24,3,Short Paint Left
2637,2,6,Made,Yes,Jayden Ross,4 on 4 Shell Game (Drags/Key Catch),Catch and Shoot,3,1,08_09_24,23,Right Corner 3
2638,21,29,Missed,Yes,Jayden Ross,4 on 4 Shell Game (Drags/Key Catch),Catch and Shoot,3,1,08_09_24,23.34523506,Straight on 3
2639,15,27,Made,Yes,Jaylin Stewart,4 on 4 Shell Game (Drags/Key Catch),Catch and Shoot,3,2,08_09_24,23.2594067,Right Wing 3
2640,25,10,Made,Yes,Samson Johnson,4 on 4 Shell Game (Drags/Key Catch),Floater/Moving,Paint,1,08_09_24,4,Short Paint Right
2641,27,16,Missed,No,Hassan Diarra,4 on 4 Live Actions,Floater/Moving,Paint,1,08_09_24,10.19803903,Deep Paint Left
2642,18,9,Missed,No,Solomon Ball,4 on 4 Live Actions,Layup/Dunk,Layup/Dunk,0,08_09_24,7.615773106,Right Wing 2
2643,43,21,Missed,Yes,Solomon Ball,4 on 4 Live Actions,Catch and Shoot,3,0,08_09_24,23.43074903,Left Wing 3
2644,16,29,Made,Yes,Alex Karaban,4 on 4 Live Actions,Catch and Shoot,3,0,08_09_24,24.69817807,Straight on 3
2645,25,7,Made,Yes,Samson Johnson,4 on 4 Live Actions,Layup/Dunk,Layup/Dunk,2,08_09_24,1,Short Paint Right
2646,24,9,Missed,Yes,Youssouf Singare,4 on 4 Live Actions,Layup/Dunk,Layup/Dunk,1,08_09_24,3.16227766,Short Paint Right
2647,21,7,Missed,Yes,Samson Johnson,4 on 4 Live Actions,Layup/Dunk,Layup/Dunk,1,08_09_24,4.123105626,Short Paint Right
2648,26,6,Made,Yes,Isaiah Abraham,4 on 4 Live Actions,Layup/Dunk,Layup/Dunk,1,08_09_24,1,Short Paint Left
2649,25,12,Made,No,Hassan Diarra,4 on 4 Live Actions,Floater/Moving,Paint,1,08_09_24,6,Mid Paint Right
2650,22,30,Made,No,Alex Karaban,4 on 4 Live Actions,Off Dribble,3,0,08_09_24,24.18677324,Straight on 3
2651,30,7,Made,No,Jayden Ross,4 on 4 Live Actions,Layup/Dunk,Layup/Dunk,1,08_09_24,5.099019514,Short Paint Left
2652,22,23,Missed,No,Jayden Ross,4 on 4 Live Actions,Off Dribble,Long 2,0,08_09_24,17.2626765,Straight on 2
2653,7,20,Made,Yes,Jaylin Stewart,4 on 4 Live Actions,Catch and Shoot,3,0,08_09_24,22.8035085,Right Wing 3
2654,30,17,Made,No,Jaylin Stewart,4 on 4 Live Actions,Floater/Moving,Paint,1,08_09_24,12.08304597,Deep Paint Left
2655,47,9,Missed,No,Solomon Ball,4 on 4 Live Actions,Off Dribble,3,1,08_09_24,22.20360331,Left Corner 3
2656,23,17,Missed,No,Hassan Diarra,4 on 4 Live Actions,Layup/Dunk,Layup/Dunk,1,08_09_24,11.18033989,Deep Paint Right
